nct_id,brief_title,phase,enrollment_actual,lead_sponsor_class,conditions,duration_days,num_sites,num_countries,num_arms,num_interventions,enrollment_per_site,has_multiple_arms,num_inclusion_criteria,num_exclusion_criteria,total_criteria,criteria_text_length,min_age_years,max_age_years,age_range_years,sex_restricted,is_phase2,is_phase3,is_industry_sponsored,is_cancer,is_diabetes,is_hiv,is_asthma,is_pain,is_hypertension,is_depression,is_schizophrenia,enrollment_success
NCT00044681,A Study of the Effectiveness and Safety of Risperidone to Augment SSRI Therapy in Patients With Treatment-resistant Depression,PHASE3,258.0,INDUSTRY,"Depressive Disorder, Depressive Disorder, Major, Depression",517,0,0,1,1,258.0,0,3,5,8,752,18.0,85.0,67.0,0,0,1,1,0,0,0,0,0,0,1,0,0
NCT00780910,"Efficacy and Safety of MP-424, Peginterferon Alfa-2b, and Ribavirin in Patients With Chronic Hepatitis C Who Relapsed After Previous Interferon Based Therapy",PHASE3,109.0,INDUSTRY,Chronic Hepatitis C,700,1,1,1,3,109.0,0,3,5,8,543,20.0,65.0,45.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01763931,DIG-HIF-1 Pharmacodynamic Trial in Newly Diagnosed Operable Breast Cancer,PHASE2,6.0,OTHER,Breast Cancer,1156,1,1,2,1,6.0,1,11,8,19,3567,18.0,70.0,52.0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCT01137123,Improve the Treatment of Thoracic Esophageal Cancer,PHASE3,301.0,OTHER,Thoracic Esophageal Squamous Cell Carcinoma,3898,1,1,6,4,301.0,1,0,0,0,1384,18.0,70.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT02008565,Controlling Anal Incontinence by Performing Anal Exercises With Biofeedback or Loperamide (CAPABLe),PHASE3,300.0,NETWORK,Fecal Incontinence,823,9,1,4,4,33.333333333333336,1,2,23,25,1965,18.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT00976495,Effects of Dapagliflozin on Kidney Function (Glomerular Filtration Rate) in Subjects With Type 2 Diabetes,PHASE2,154.0,INDUSTRY,Type 2 Diabetes Mellitus,395,12,3,2,3,12.833333333333334,1,7,8,15,1274,18.0,70.0,52.0,0,1,0,1,0,1,0,0,0,0,0,0,1
NCT04914195,Leuprolide Acetate 3.75 mg Depot Injection for Patients With Advanced Prostate Cancer,PHASE3,155.0,INDUSTRY,Advanced Prostate Adenocarcinoma,455,2,1,2,1,77.5,1,0,0,0,4144,18.0,99.0,81.0,1,0,1,1,0,0,0,0,0,0,0,0,0
NCT01537250,Phase II Clinical Study to Assess the Efficacy and Safety of Nemonoxacin Malate in Treating Adult Patients With Community-acquired Pneumonia (CAP),PHASE2,192.0,INDUSTRY,Community-acquired Pneumonia,365,32,1,3,3,6.0,1,0,0,0,1733,18.0,70.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00768664,Open-Label Trial Of Oral PF-00299804 By Continuous Dosing In Patients With Recurrent Or Metastatic Head And Neck Squamous Cell Cancer,PHASE2,69.0,INDUSTRY,Head and Neck Neoplasms,1261,10,1,1,1,6.9,0,4,5,9,450,18.0,99.0,81.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00736957,A Long-term Efficacy and Safety Study of Tramadol Hydrochloride Plus Acetaminophen (JNS013) in Japanese Participants With Chronic Pain,PHASE3,219.0,INDUSTRY,Chronic Pain,548,25,1,1,1,8.76,0,5,5,10,1245,20.0,65.0,47.0,0,0,1,1,0,0,0,0,1,0,0,0,0
NCT02399813,A Phase 2 Study of Axalimogene Filolisbac (ADXS11-001) in Participants With Carcinoma of the Anorectal Canal,PHASE2,36.0,INDUSTRY,"Anal Cancer, Rectal Cancer",945,10,1,1,1,3.6,0,9,19,28,5948,18.0,65.0,47.0,0,1,0,1,1,0,0,0,0,0,0,0,0
NCT04569656,Treatment of Chronic Constipation in Parkinson's Disease,PHASE2,34.0,OTHER,Parkinson Disease,322,1,1,1,1,34.0,0,4,3,7,671,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT02517632,Physical Exercise Program in Chronic Chagas Heart Disease,PHASE3,30.0,OTHER,"Chagas Disease, Chagas Cardiomyopathy",672,1,1,2,2,30.0,1,0,0,0,648,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT02596126,Secondary Prevention of Cardiovascular Disease in the Elderly Trial,PHASE3,2499.0,OTHER,"Myocardial Infarction, Cardiovascular Disease",2069,113,7,2,2,22.115044247787612,1,0,0,0,1781,65.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT01341262,THAL-DEX Incorporated Into Double PBSC Autotransplantation for Untreated Multiple Myeloma (MM),PHASE2,378.0,OTHER,Multiple Myeloma,2498,0,0,1,5,378.0,0,8,7,15,1044,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01134263,Study of a Tetravalent Dengue Vaccine in Healthy Adults in Australia,PHASE3,715.0,INDUSTRY,"Dengue Fever, Dengue Hemorrhagic Fever",877,8,1,5,5,89.375,1,4,14,18,2409,18.0,60.0,42.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01956318,Crenobalneotherapy in the Treatment of Chronic Venous Insufficiency,PHASE3,99.0,OTHER,Balneology,578,0,0,2,1,99.0,1,2,5,7,726,18.0,80.0,62.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT04244253,A Phase 2 Trial of OPC-64005 for Major Depressive Disorder,PHASE2,273.0,INDUSTRY,Major Depressive Disorder,724,1,1,3,3,273.0,1,2,4,6,1481,20.0,64.0,44.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT03170401,Supplemental Enteral Protein in Critical Illness,PHASE3,500.0,OTHER,"Nutrition Disorder, Trauma, Critical Illness",2222,1,1,2,2,500.0,1,4,10,14,618,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT02099474,Evaluation of Raltegravir During the Third Trimester of Pregnancy,PHASE2,83.0,OTHER_GOV,"HIV-1 Infection, PREGNANCY",1035,1,1,1,1,83.0,0,7,8,15,1624,18.0,65.0,47.0,1,1,0,0,0,0,1,0,0,0,0,0,1
NCT00003019,Vinblastine and Methotrexate in Treating Children With Desmoid Tumors,PHASE2,28.0,NETWORK,Desmoid Tumor,3317,39,3,1,2,0.717948717948718,0,0,0,0,896,18.0,21.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00124722,A Study to Compare Different Intubating Doses of Zemuron in Pediatric and Adolescent Subjects Under General Anesthesia,PHASE3,207.0,INDUSTRY,Anesthesia,942,0,0,3,3,207.0,1,1,1,2,374,18.0,17.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00160693,Open Label Long-Term Safety Study of Certolizumab Pegol (CZP) for Patients With Rheumatoid Arthritis,PHASE3,402.0,INDUSTRY,Rheumatoid Arthritis,2891,61,7,1,1,6.590163934426229,0,3,12,15,1821,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT04992546,"Phase 2a Study of the Safety, Tolerability, and Pharmacokinetics of Topically Administered PRN473 (SAR444727) in Patients With Mild to Moderate Atopic Dermatitis",PHASE2,39.0,INDUSTRY,Atopic Dermatitis,502,12,2,2,2,3.25,1,10,13,23,2857,18.0,70.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00086801,Combination Chemotherapy in Treating Patients With Newly Diagnosed Stage I or Stage II Hodgkin's Lymphoma,PHASE2,104.0,OTHER,Lymphoma,2556,47,1,1,5,2.2127659574468086,0,1,0,1,2841,16.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03546842,"Safety and Immunogenicity Study of V503 (GARDASIL™9, 9vHPV Vaccine) Administered to 9- to 26-Year-Old Females and Males in Vietnam (V503-017)",PHASE3,201.0,INDUSTRY,"Papillomavirus Infections, Uterine Cervical Neoplasms, Vulvar Neoplasms, Vaginal Neoplasms, Adenocarcinoma in Situ",214,1,1,1,1,201.0,0,4,18,22,3447,9.0,26.0,17.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00566228,Two Different Methods of Collecting Stem Cells For an Autologous Stem Cell Transplant in Treating Patients With Diffuse Large Cell Lymphoma,PHASE3,122.0,OTHER,Lymphoma,2572,1,1,2,2,122.0,1,15,0,15,1376,18.0,120.0,102.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT04173169,Pre-IVF Treatment With a GnRH Antagonist in Women With Endometriosis,PHASE3,103.0,OTHER,"Infertility, Endometriosis",1144,5,1,2,2,20.6,1,0,0,0,4424,18.0,40.0,22.0,1,0,1,0,0,0,0,0,0,0,0,0,0
NCT00179309,Docetaxel Alone or in Combination With Vaccine to Treat Breast Cancer,PHASE2,48.0,NIH,Breast Cancer,2953,2,1,2,4,24.0,1,13,20,33,7893,18.0,85.0,67.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT03383315,Role of Prophylactic Metoclopramide With Tramadol in Trauma Patients,PHASE2,191.0,OTHER,"Trauma, Opioid Analgesic Adverse Reaction",91,1,1,2,3,191.0,1,3,10,13,1000,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03515213,Safety and Efficacy of Fenofibrate as a Treatment for Huntington's Disease,PHASE2,10.0,OTHER,Huntington Disease,1587,1,1,2,2,10.0,1,5,4,9,874,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01794039,Pomalidomide or Lenalidomide and Dexamethasone in Treating Patients With Relapsed or Refractory Multiple Myeloma Previously Treated With Lenalidomide,PHASE2,9.0,OTHER,"Recurrent Plasma Cell Myeloma, Refractory Plasma Cell Myeloma",975,1,1,2,3,9.0,1,11,7,18,3646,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT07418918,Live Double Combined Lactobacillus Capsule for Vaginal Use(IIb),PHASE2,66.0,INDUSTRY,Bacterial Vaginosis,312,1,1,2,2,66.0,1,0,0,0,3173,18.0,50.0,32.0,1,1,0,1,0,0,0,0,0,0,0,0,0
NCT00651599,Treatment of Vasomotor Symptoms in Korean Post Menopausal Women,PHASE3,90.0,INDUSTRY,Vasomotor Symptoms,304,4,1,2,2,22.5,1,1,1,2,318,45.0,65.0,20.0,1,0,1,1,0,0,0,0,0,0,0,0,0
NCT00847626,Efficacy and Safety of Azilsartan Medoxomil Combined With Chlorthalidone in Participants With Moderate to Severe Hypertension,PHASE3,1711.0,INDUSTRY,Hypertension,546,99,5,11,11,17.282828282828284,1,0,0,0,3063,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,1,0,0,1
NCT01610557,Ranibizumab and Bevacizumab for Diabetic Macular Edema,PHASE2,56.0,NIH,Diabetic Macular Edema,1003,2,2,4,2,28.0,1,0,0,0,5860,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03276143,FactOr XIa inhibiTion for the pRevention of venOus Thromboembolism in Patients Undergoing Total Knee Arthroplasty,PHASE2,813.0,INDUSTRY,"Knee Arthroplasty, Total",468,54,13,8,3,15.055555555555555,1,2,7,9,530,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00236769,A Study of Efficacy and Safety With the Transdermal Contraceptive System.,PHASE3,1751.0,INDUSTRY,"Contraception, Female Contraception",700,0,0,1,1,1751.0,0,9,12,21,1139,18.0,45.0,27.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT01895205,Treatment of Women After Severe Postpartum Haemorrhage,PHASE3,13.0,INDUSTRY,Severe Postpartum Haemorrhage,792,1,1,2,2,13.0,1,0,0,0,1557,18.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,0
NCT00444678,Cetuximab Plus Biweekly Capecitabine and Oxaliplatin in KRAS Wild Type Metastatic Colorectal Cancer,PHASE2,36.0,OTHER,"Colorectal Cancer, Neoplasm Metastasis",4017,2,1,1,3,18.0,0,13,16,29,3446,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT05439603,ANC-501 in the Treatment of Adults With Major Depressive Disorder,PHASE2,15.0,INDUSTRY,Major Depressive Disorder,394,8,1,1,1,1.875,0,6,4,10,1740,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT03227263,BABH Study: Efficacy and Safety of Bevacizumab on Severe Bleedings Associated With Hemorrhagic Hereditary Telangiectasia (HHT).,PHASE3,24.0,OTHER,"Rendu Osler Disease, Telangiectasia, Hereditary Hemorrhagic",960,4,1,2,2,6.0,1,5,16,21,1770,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01794884,Validity Study of Glutamine to Improve Cardiac Function in Cardiac Surgery,PHASE2,33.0,OTHER,"Rheumatic Heart Disease, Coronary Heart Disease",424,1,1,2,2,33.0,1,1,6,7,354,18.0,80.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01004263,A Study to Evaluate the Safety and Tolerability of Rizatriptan for Long Term Treatment of Acute Migraine in Children and Adolescents (MK-0462-086 AM3),PHASE3,674.0,INDUSTRY,Acute Migraine With or Without Aura in Adolescents,503,0,0,1,1,674.0,0,6,13,19,2387,12.0,17.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02040792,A 28-Day Parallel Group Study of TD-4208 in Chronic Obstructive Pulmonary Disease (COPD),PHASE2,355.0,INDUSTRY,COPD,92,1,1,5,2,355.0,1,7,5,12,1128,40.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00194116,"Double-blind, Placebo-Controlled Divalproex Sodium ER in Bipolar I or Bipolar II Depression",PHASE3,54.0,OTHER,Bipolar Disorder,1247,1,1,2,2,54.0,1,7,5,12,1233,16.0,65.0,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT02831361,Trial to Evaluate the Efficacy and Safety of Gemigliptin Compared With Placebo Added on Insulin Alone or on Insulin in Combination With Metformin in Type 2 DM (ZEUS II Study),PHASE3,290.0,INDUSTRY,Type 2 Diabetes Mellitus,479,0,0,2,4,290.0,1,0,0,0,7400,19.0,65.0,47.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT01923584,A Phase 2A Trial of EPI-743 for Patients With Parkinson's Disease,PHASE2,15.0,OTHER,Parkinson's Disease,1004,1,1,2,2,15.0,1,0,0,0,1010,40.0,75.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01714843,A Study to Evaluate the Effect of ASP0456 in Patients With Constipation Predominant Irritable Bowel Syndrome,PHASE2,559.0,INDUSTRY,Constipation-predominant Irritable Bowel Syndrome (IBS-C),484,4,1,5,2,139.75,1,3,4,7,1439,20.0,64.0,44.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01245673,Combination Immunotherapy and Autologous Stem Cell Transplantation for Myeloma,PHASE2,28.0,OTHER,Myeloma,2792,2,1,1,4,14.0,0,11,11,22,2581,18.0,80.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT03902509,A Study About Safety and Efficacy of Pirfenidone to Treat Grade 2 or Grade3 Radiation-induced Lung Injury.,PHASE2,126.0,INDUSTRY,Radiation-induced Lung Injury,1655,2,1,2,2,63.0,1,0,0,0,1225,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT04261517,Efficacy and Safety of Hydroxychloroquine for Treatment of COVID-19,PHASE3,30.0,OTHER_GOV,"Pneumonia, Pneumocystis, Coronavirus, COVID-19",19,2,1,2,1,15.0,1,3,8,11,913,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT02009228,Single-port LC Might be Preferable for Managing Ovarian Dermoid Cyst.,PHASE3,70.0,OTHER_GOV,"Abdominal Pain, Ovarian Spillage, Endobag Rupture, Ovarian Reserve",731,1,1,2,1,70.0,1,1,1,2,504,18.0,65.0,47.0,1,0,1,0,0,0,0,0,1,0,0,0,0
NCT00398125,Monotherapy Versus Placebo Over 10 Days in Integrase Naive HIV-1 Infected Adults,PHASE2,30.0,INDUSTRY,"Infection, Human Immunodeficiency Virus, HIV-1 Infection",151,12,1,1,1,2.5,0,4,3,7,592,18.0,65.0,47.0,0,1,0,1,0,0,1,0,0,0,0,0,0
NCT04010968,Evaluation of Risk-Adapted and MRD-Driven Strategy for Untreated Fit Patients With Intermediate Risk Chronic Lymphocytic Leukemia,PHASE2,120.0,OTHER,"Intermediate Risk Chronic Lymphocytic Leukemia, Fit Patients, Risk-Adapted and MRD-Driven Strategy",1952,34,1,2,2,3.5294117647058822,1,16,31,47,4740,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01941901,Calcium Electroporation for Treatment of Cutaneous Metastases,PHASE2,7.0,OTHER,Cutaneous Metastases,1211,1,1,2,2,7.0,1,12,5,17,929,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00596011,Study of Polyphenon E in Men With High-grade Prostatic Intraepithelial Neoplasia,PHASE2,97.0,OTHER,Prostatic Hyperplasia,3908,10,1,2,2,9.7,1,14,8,22,3385,30.0,80.0,50.0,1,1,0,0,0,0,0,0,0,0,0,0,1
NCT00038974,Hepatitis C Antiviral Resistance in African-Americans,PHASE3,401.0,NIH,Hepatitis C,1187,8,1,1,2,50.125,0,8,24,32,1557,18.0,70.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00860457,Lenalidomide Following Fludarabine/Rituximab (FR) in Untreated Chronic Lymphocytic Leukemia (CLL),PHASE2,22.0,OTHER,Chronic Lymphocytic Leukemia,1461,1,1,1,3,22.0,0,13,12,25,1454,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT02647632,Study to Assess Efficacy and Safety of Grazoprevir/Elbasvir Associated With Sofosbuvir and Ribavirin in HCV Genotype 1 or 4-infected Patients Who Failed Direct Acting Antivirals (DAA) Bitherapy With Sofosbuvir,PHASE2,26.0,OTHER_GOV,Hepatitis C,455,0,0,2,3,26.0,1,7,22,29,3090,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01224106,A Study of Gantenerumab in Participants With Prodromal Alzheimer's Disease,PHASE3,799.0,INDUSTRY,Alzheimer's Disease,3572,139,24,5,2,5.748201438848921,1,8,9,17,2071,50.0,85.0,35.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT06440252,Effectiveness of a Grape Seed Extract on Circulatory Measures in Healthy Adults,PHASE3,35.0,INDUSTRY,Circulatory; Change,426,1,1,2,2,35.0,1,7,15,22,2639,25.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01541007,A Study Looking at Novel Scheduling of Cabazitaxel for Patients With Metastatic Prostate Cancer,PHASE2,100.0,OTHER,Metastatic Castration Resistant Prostate Cancer,1279,1,1,2,2,100.0,1,8,12,20,2500,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,1
NCT01362530,A Study of the Safety and Efficacy of Aprepitant for the Prevention of Chemotherapy-Induced Nausea and Vomiting (CINV) in Pediatric Participants (MK-0869-208),PHASE3,307.0,INDUSTRY,Chemotherapy Induced Nausea and Vomiting,703,0,0,2,8,307.0,1,7,12,19,2549,0.5,17.0,16.5,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02849704,Fat Malabsorption in Chronic Pancreatitis,PHASE2,48.0,OTHER,Chronic Pancreatitis,384,1,1,2,1,48.0,1,12,9,21,1923,30.0,70.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01297335,Effect of Intrathecal Clonidine in Hypertensive Subjects With Poorly Controlled Blood Pressure,PHASE2,10.0,OTHER,Hypertension,519,0,0,1,1,10.0,0,5,19,24,1105,30.0,75.0,45.0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCT03876119,Intraarterial Alteplase Versus Placebo After Mechanical Thrombectomy,PHASE2/PHASE3,121.0,OTHER,"Stroke, Acute",908,7,1,2,2,17.285714285714285,1,0,0,0,2662,18.0,65.0,47.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT04669145,Regional Anesthesia in Pediatric Orthopaedic Patients,PHASE2/PHASE3,24.0,OTHER,"Anesthesia, Local, Anesthesia, Orthopedic Disorder",1033,1,1,4,1,24.0,1,3,7,10,716,5.0,18.0,13.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT01446770,Evaluation of the Initial Safety and Efficacy of Keloid Lesions Treated With MF-4181,PHASE2,19.0,INDUSTRY,Keloid,396,1,1,1,1,19.0,0,6,17,23,2129,15.0,50.0,35.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT03076112,Efficacy of Ipragliflozin Compared With Sitagliptin in Uncontrolled Type 2 Diabetes With Sulfonylurea and Metformin,PHASE3,170.0,OTHER,Type 2 Diabetes Mellitus,1954,1,1,2,2,170.0,1,6,10,16,1390,20.0,75.0,55.0,0,0,1,0,0,1,0,0,0,0,0,0,1
NCT00934089,A Phase 2 Study Of The 24-Hour Intraocular Pressure Lowering And Systemic Exposure Of PF-04217329,PHASE2,31.0,INDUSTRY,"Glaucoma, Open-Angle, Ocular Hypertension",150,8,1,2,4,3.875,1,3,5,8,860,18.0,99.0,81.0,0,1,0,1,0,0,0,0,0,1,0,0,0
NCT00501995,High Dose Cyclophosphamide for Treatment of Scleroderma,PHASE3,6.0,OTHER,Scleroderma,3379,0,0,1,1,6.0,0,3,7,10,970,18.0,70.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01421082,Evaluation of Physiologic Parameters to Study the Mechanism of Action of the Lung Volume Reduction Coil in Subjects With Homogeneous Emphysema,PHASE2/PHASE3,10.0,INDUSTRY,Emphysema,396,1,1,1,1,10.0,0,0,0,0,937,35.0,65.0,47.0,0,1,1,1,0,0,0,0,0,0,0,0,0
NCT01177319,Glutathione (GSH) In The Treatment of Parkinson's Disease,PHASE2,20.0,OTHER,Parkinson's Disease,1278,1,1,1,1,20.0,0,5,4,9,391,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00164775,The Efficacy of Imipramine in Treatment of Refractory Functional Dyspepsia,PHASE3,107.0,OTHER,Functional Gastrointestinal Disorder,1888,1,1,2,2,107.0,1,3,9,12,708,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00053677,Drug Treatment for Pathologic Gambling Disorder,PHASE3,83.0,OTHER,Gambling,1065,1,1,2,2,83.0,1,7,0,7,666,21.0,75.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01553773,Postmenopausal Facial Skin After Estradiol and Genistein Topical Treatment,PHASE2,30.0,OTHER,Atrophy,243,1,1,2,2,30.0,1,4,10,14,1033,45.0,55.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0
NCT01230255,Percutaneous Catheter Decompression in the Treatment of Elevated Intra-abdominal Pressure,PHASE3,62.0,OTHER,Compartment Syndromes,1308,1,1,2,1,62.0,1,1,0,1,78,15.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT05034042,A Study to Find the Best Dose of Fezolinetant to Treat Hot Flashes in Women Going Through Menopause,PHASE2,147.0,INDUSTRY,Hot Flashes,401,40,1,3,2,3.675,1,9,20,29,7396,40.0,65.0,25.0,1,1,0,1,0,0,0,0,0,0,0,0,1
NCT00678886,Trial of Otelixizumab for Adults With Newly Diagnosed Type 1 Diabetes Mellitus (Autoimmune): DEFEND-1,PHASE3,272.0,INDUSTRY,"Diabetes Mellitus, Type 1",1281,109,9,2,2,2.4954128440366974,1,6,1,7,961,12.0,45.0,33.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT00125528,D-cycloserine in the Management of Chronic Low Back Pain,PHASE2,41.0,OTHER,"Low Back Pain, Pain",852,1,1,2,2,41.0,1,8,15,23,2253,18.0,65.0,47.0,0,1,0,0,0,0,0,0,1,0,0,0,1
NCT04472637,Atorvastatin Effects On Arterial Stiffness In Hemodialysis,PHASE2,50.0,OTHER,Arterial Stiffness,242,1,1,2,2,50.0,1,1,8,9,407,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT02547701,Clinical Trial on Onychomycosis With P-3058 Nail Solution in Pediatric Population,PHASE3,20.0,INDUSTRY,Onychomycosis,1126,5,5,1,1,4.0,0,5,7,12,915,2.0,17.0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT07368075,To Compare Post-op Analgesic Effectiveness of Ropivicaine+Dexamethasone and Ropivacane+Dexmetomidine in TAP Block in Stoma Reversal Under GA in Terms of Duration of Analgesia.,PHASE2/PHASE3,86.0,OTHER_GOV,"Post Operative Analgesia, Opioid Sparing Anaesthesia, Hypotension, Controlled, Bradycardia, Stoma Reversal Procedure",542,1,1,2,2,86.0,1,0,0,0,632,18.0,60.0,42.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT03901729,A Trial to Study BAY1753011 in Patients With Congestive Heart Failure,PHASE2,482.0,INDUSTRY,Heart Failure (HF),723,66,9,6,4,7.303030303030303,1,4,8,12,3111,18.0,85.0,67.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01832987,Pharmacokinetic Parameters of Co-trimoxazole,PHASE2,12.0,OTHER,Tuberculosis,304,1,1,1,1,12.0,0,2,8,10,871,18.0,64.0,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT02148120,A Study to Evaluate the Acute Bronchodilator Effect of CHF1535 NEXThaler,PHASE2,60.0,INDUSTRY,Asthma,184,3,1,5,3,20.0,1,8,17,25,1950,18.0,65.0,47.0,0,1,0,1,0,0,0,1,0,0,0,0,0
NCT00197288,Study Comparing the Immune Response of Fluarix and Fluzone Influenza Vaccines,PHASE3,1847.0,INDUSTRY,Influenza,242,15,1,1,1,123.13333333333334,0,4,7,11,1700,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02234050,Trabectedin for Recurrent Grade II/III Meningioma,PHASE2,90.0,NETWORK,Recurrent High Grade Meningioma,1265,47,10,2,2,1.9148936170212767,1,19,0,19,4232,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT06440187,Nivolumab Plus Gemcitabine in Patients With Recurrent or Metastatic Nasopharyngeal Carcinoma-HN17-11,PHASE2,38.0,OTHER,Recurrent or Metastatic Nasopharyngeal Carcinom,1057,1,1,1,1,38.0,0,0,0,0,2938,20.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00158899,GW501516 In Subjects Who Have Low Level Of High-Density Lipoprotein Cholesterol,PHASE2,424.0,INDUSTRY,"Dyslipidaemias, Dyslipidaemia",668,64,11,1,1,6.625,0,2,3,5,409,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02305381,Efficacy and Safety of Semaglutide Once-weekly Versus Placebo as add-on to Basal Insulin Alone or Basal Insulin in Combination With Metformin in Subjects With Type 2 Diabetes,PHASE3,397.0,INDUSTRY,"Diabetes, Diabetes Mellitus, Type 2",355,99,6,4,2,4.01010101010101,1,0,0,0,2385,18.0,65.0,47.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT01408966,Effects of Dark vs. White Chocolate on the Postprandial Increase in Portal Pressure in Cirrhosis,PHASE2,22.0,OTHER,"Cirrhosis, Portal Hypertension",303,1,1,2,2,22.0,1,0,0,0,695,18.0,80.0,62.0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCT02544789,Clofarabine in Chinese Pediatric Patients With Refractory or Relapsed Acute Lymphoblastic Leukemia,PHASE2,44.0,INDUSTRY,Acute Lymphoblastic Leukemia,1066,6,1,1,1,7.333333333333333,0,6,4,10,929,1.0,21.0,20.0,0,1,0,1,0,0,0,0,0,0,0,0,0
